filename,Solve,Parse,ProofTerm,Steps
../smt-lib/QF_UFLIA/wisas/xs_5_5.smt2,9.760,16.020,Error: ../smt-lib/QF_UFLIA/wisas/xs_5_5.smt2 currently lia_generic is not supported,544
../smt-lib/QF_UFLIA/wisas/xs_10_10.smt2,sat,,,
../smt-lib/QF_UFLIA/wisas/xs_6_16.smt2,0.219,14.701,Proofterm: 26.303,1383
../smt-lib/QF_UFLIA/wisas/xs_19_39.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/QF_UFLIA/wisas/xs_25_35.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/QF_UFLIA/wisas/xs_31_41.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/QF_UFLIA/wisas/xs_21_31.smt2,sat,,,
../smt-lib/QF_UFLIA/wisas/xs_31_51.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/QF_UFLIA/wisas/xs_12_22.smt2,62.695,1.741,Error: ../smt-lib/QF_UFLIA/wisas/xs_12_22.smt2 currently lia_generic is not supported,6344
../smt-lib/QF_UFLIA/wisas/xs_26_46.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/QF_UFLIA/wisas/xs_9_19.smt2,50.149,1.809,Error: ../smt-lib/QF_UFLIA/wisas/xs_9_19.smt2 currently lia_generic is not supported,3403
../smt-lib/QF_UFLIA/wisas/xs_33_33.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/QF_UFLIA/wisas/xs_11_21.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/QF_UFLIA/wisas/xs_27_37.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/QF_UFLIA/wisas/xs_30_40.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/QF_UFLIA/wisas/xs_39_49.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/QF_UFLIA/wisas/xs_22_42.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/QF_UFLIA/wisas/xs_6_6.smt2,13.651,9.684,Error: ../smt-lib/QF_UFLIA/wisas/xs_6_6.smt2 currently lia_generic is not supported,887
../smt-lib/QF_UFLIA/wisas/xs_10_15.smt2,sat,,,
../smt-lib/QF_UFLIA/wisas/xs_40_40.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/QF_UFLIA/wisas/xs_12_12.smt2,sat,,,
../smt-lib/QF_UFLIA/wisas/xs_35_45.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/QF_UFLIA/wisas/xs_15_15.smt2,sat,,,
../smt-lib/QF_UFLIA/wisas/xs_25_25.smt2,sat,,,
../smt-lib/QF_UFLIA/wisas/xs_8_18.smt2,44.967,1.739,Error: ../smt-lib/QF_UFLIA/wisas/xs_8_18.smt2 currently lia_generic is not supported,2213
../smt-lib/QF_UFLIA/wisas/xs_38_58.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/QF_UFLIA/wisas/xs_7_17.smt2,39.404,1.922,Error: ../smt-lib/QF_UFLIA/wisas/xs_7_17.smt2 currently lia_generic is not supported,1293
../smt-lib/QF_UFLIA/wisas/xs_32_52.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/QF_UFLIA/wisas/xs_5_15.smt2,8.577,14.376,Error: ../smt-lib/QF_UFLIA/wisas/xs_5_15.smt2 currently lia_generic is not supported,544
../smt-lib/QF_UFLIA/wisas/xs_28_48.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/QF_UFLIA/wisas/xs_35_35.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/QF_UFLIA/wisas/xs_10_20.smt2,50.278,2.487,Proofterm: 13.720,3772
../smt-lib/QF_UFLIA/wisas/xs_30_30.smt2,sat,,,
../smt-lib/QF_UFLIA/wisas/xs_35_55.smt2,UNSAT checking is timeout! (veriT),,,
